id,ident,type,name,lat,lng,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5781,SAEZ,large_airport,Ministro Pistarini International Airport,-34.8222,-58.5358,67,SA,AR,AR-B,Buenos Aires,yes,SAEZ,EZE,EZE,http://www.aa2000.com.ar/index.php,http://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,BUE
5867,SBBE,large_airport,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.3792500495900002,-48.4762992859,54,SA,BR,BR-PA,Belém,yes,SBBE,BEL,,http://www.infraero.gov.br/index.php/br/aeroportos/para/aeroporto-internacional-de-belem.html,http://en.wikipedia.org/wiki/Val_de_Cans_International_Airport,
5872,SBBR,large_airport,Presidente Juscelino Kubistschek International Airport,-15.86916732788086,-47.920833587646484,3497,SA,BR,BR-DF,Brasília,yes,SBBR,BSB,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146,http://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146
5882,SBCF,large_airport,Tancredo Neves International Airport,-19.62444305419922,-43.97194290161133,2715,SA,BR,BR-MG,Belo Horizonte,yes,SBCF,CNF,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207
5891,SBCT,large_airport,Afonso Pena Airport,-25.5284996033,-49.1758003235,2988,SA,BR,BR-PR,Curitiba,yes,SBCT,CWB,,,http://en.wikipedia.org/wiki/Afonso_Pena_International_Airport,
5901,SBFL,large_airport,Hercílio Luz International Airport,-27.670278549194336,-48.5525016784668,16,SA,BR,BR-SC,Florianópolis,yes,SBFL,FLN,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228,http://en.wikipedia.org/wiki/Herc%C3%ADlio_Luz_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228
5906,SBGL,large_airport,Rio Galeão – Tom Jobim International Airport,-22.8099994659,-43.2505569458,28,SA,BR,BR-RJ,Rio De Janeiro,yes,SBGL,GIG,,,http://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,Galeão - Antônio Carlos Jobim International Airport
5910,SBGR,large_airport,Guarulhos - Governador André Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459,SA,BR,BR-SP,São Paulo,yes,SBGR,GRU,,,http://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport,
313262,SBSG,large_airport,Governador Aluízio Alves International Airport,-5.768056,-35.376111,272,SA,BR,BR-RN,Natal,yes,SBSG,NAT,,http://www.natal.aero,http://en.wikipedia.org/wiki/Greater_Natal_International_Airport,"Natal, Greater Natal International Airport,  Augusto Severo International Airport"
5974,SBSP,large_airport,Congonhas Airport,-23.626110076904297,-46.65638732910156,2631,SA,BR,BR-SP,São Paulo,yes,SBSP,CGH,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,http://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219
5977,SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.9086112976,-38.3224983215,64,SA,BR,BR-BA,Salvador,yes,SBSV,SSA,,,http://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport,
6015,SCEL,large_airport,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,1555,SA,CL,CL-RM,Santiago,yes,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,http://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,
6061,SELT,large_airport,Cotopaxi International Airport,-0.9068329930310001,-78.6157989502,9205,SA,EC,EC-X,Latacunga,yes,SELT,LTX,,http://www.dgac.gob.ec/latacunga/,http://es.wikipedia.org/wiki/Aeropuerto_Internacional_Cotopaxi,"Latacunga, Vulcano, Ecuador, Cargo, Long runway, Height"
308273,SEQM,large_airport,Mariscal Sucre International Airport,-0.129166666667,-78.3575,7841,SA,EC,EC-P,Quito,yes,SEQM,UIO,UIO,,http://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,Nuevo Aeropuerto Internacional Mariscal Sucre
6104,SKBO,large_airport,El Dorado International Airport,4.70159,-74.1469,8361,SA,CO,CO-CUN,Bogota,yes,SKBO,BOG,BOG,,http://en.wikipedia.org/wiki/El_Dorado_International_Airport,
6217,SPIM,large_airport,Jorge Chávez International Airport,-12.0219,-77.114304,113,SA,PE,PE-LIM,Lima,yes,SPJC,LIM,,http://www.lap.com.pe/,https://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,
6243,SPZO,large_airport,Alejandro Velasco Astete International Airport,-13.535699844400002,-71.9387969971,10860,SA,PE,PE-CUS,Cusco,yes,SPZO,CUZ,,http://www.corpac.gob.pe/,http://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport,
6247,SUMU,large_airport,Carrasco International /General C L Berisso Airport,-34.838402,-56.0308,105,SA,UY,UY-CA,Montevideo,yes,SUMU,MVD,,,http://en.wikipedia.org/wiki/Carrasco_International_Airport,
6255,SVBC,large_airport,General José Antonio Anzoategui International Airport,10.11111111,-64.69222222,30,SA,VE,VE-B,Barcelona,yes,SVBC,BLA,,http://aigdjaa.baer.gob.ve,https://es.wikipedia.org/wiki/Aeropuerto_Internacional_General_José_Antonio_Anzoátegui,"Barcelona, Puero La Cruz,Lecheria"
6300,SVMI,large_airport,Simón Bolívar International Airport,10.601194,-66.991222,234,SA,VE,VE-X,Caracas,yes,SVMI,CCS,,http://www.aeropuerto-maiquetia.com.ve/web/,http://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport,"Maiquetía ""Simón Bolívar"" International Airport"
6366,TFFR,large_airport,Pointe-à-Pitre Le Raizet,16.265301,-61.531799,36,NA,GP,GP-U-A,Pointe-à-Pitre,yes,TFFR,PTP,,http://www.guadeloupe.aeroport.fr/,http://en.wikipedia.org/wiki/Pointe-%C3%A0-Pitre_International_Airport,"Le Raizet, Les Abymes"
6384,TJSJ,large_airport,Luis Munoz Marin International Airport,18.4393997192,-66.0018005371,9,NA,PR,PR-U-A,San Juan,yes,TJSJ,SJU,SJU,,http://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,Isla Verde
6389,TLPL,large_airport,Hewanorra International Airport,13.7332,-60.952599,14,NA,LC,LC-11,Vieux Fort,yes,TLPL,UVF,,http://www.slaspa.com/a_facilities.php,http://en.wikipedia.org/wiki/Hewanorra_International_Airport,
44483,TN-0002,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21,AF,TN,TN-51,Enfidha,yes,DTNH,NBE,,http://www.enfidhahammametairport.com/,http://en.wikipedia.org/wiki/Enfidha_%E2%80%93_Hammamet_International_Airport,DTNZ
6406,TNCM,large_airport,Princess Juliana International Airport,18.041000366200002,-63.1088981628,13,NA,SX,SX-U-A,Saint Martin,yes,TNCM,SXM,,,http://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,
6421,UAAA,large_airport,Almaty Airport,43.35210037231445,77.04049682617188,2234,AS,KZ,KZ-ALM,Almaty,yes,UAAA,ALA,,,http://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
6423,UACC,large_airport,Astana International Airport,51.02220153808594,71.46690368652344,1165,AS,KZ,KZ-AKM,Astana,yes,UACC,TSE,,,http://en.wikipedia.org/wiki/Astana_International_Airport,
6426,UAFM,large_airport,Manas International Airport,43.0612983704,74.4776000977,2058,AS,KG,KG-C,Bishkek,yes,UCFM,FRU,,,http://en.wikipedia.org/wiki/Manas_International_Airport,"UAFM, Manas Air Force Base"
6431,UAKK,large_airport,Sary-Arka Airport,49.670799255371094,73.33439636230469,1765,AS,KZ,KZ-KAR,Karaganda,yes,UAKK,KGF,,,http://en.wikipedia.org/wiki/Sary-Arka_Airport,
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.467498779296875,50.04669952392578,10,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD,,http://www.airport-baku.com/,http://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,"BAK, Bina International Airport, Heydər Əliyev adına beynəlxalq hava limanı"
6446,UDYZ,large_airport,Zvartnots International Airport,40.1473007202,44.3959007263,2838,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN,,http://www.aia-zvartnots.aero/,http://en.wikipedia.org/wiki/Zvartnots_International_Airport,"UGEE, Erevan Airport, Erivan Airport, Аэропорт Звартноц, Аэропорт Ереван"
6453,UGTB,large_airport,Tbilisi International Airport,41.6692008972,44.95470047,1624,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS,,http://www.tbilisiairport.com/,http://en.wikipedia.org/wiki/Tbilisi_International_Airport,თბილისის საერთაშორისო აეროპორტი
6455,UHHH,large_airport,Khabarovsk-Novy Airport,48.52799987793,135.18800354004,244,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,,http://airkhv.ru/,http://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый
6467,UKBB,large_airport,Boryspil International Airport,50.345001220703125,30.894699096679688,427,EU,UA,UA-32,Kiev,yes,UKBB,KBP,,http://www.airport-borispol.kiev.ua/,http://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"""
6474,UKFF,large_airport,Simferopol International Airport,45.05220031738281,33.975101470947266,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,,http://www.airport.crimea.ua/,http://en.wikipedia.org/wiki/Simferopol_International_Airport,"Міжнародний аеропорт ""Сімферополь"""
6476,UKHH,large_airport,Kharkiv International Airport,49.924800872802734,36.290000915527344,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,,http://www.airport.kharkov.ua/,http://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
6487,UKOO,large_airport,Odessa International Airport,46.42679977416992,30.67650032043457,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,,http://www.airport.od.ua/,http://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
6489,ULLI,large_airport,Pulkovo Airport,59.80030059814453,30.262500762939453,78,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,,http://www.pulkovoairport.ru/,http://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
6501,UMMS,large_airport,Minsk National Airport,53.882499694824,28.030700683594,670,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,,http://airport.by/en,http://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport"
6506,UNKL,large_airport,Yemelyanovo Airport,56.172901153564,92.493301391602,942,AS,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,,http://www.yemelyanovo.ru/en/,http://en.wikipedia.org/wiki/Krasnoyarsk_Yemelyanovo_Airport,
6507,UNNT,large_airport,Tolmachevo Airport,55.012599945068,82.650703430176,365,AS,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,,http://eng.tolmachevo.ru/,http://en.wikipedia.org/wiki/Tolmachevo_Airport,
6518,URRR,large_airport,Rostov-on-Don Airport,47.2582015991,39.8180999756,280,EU,RU,RU-ROS,Rostov-on-Don,yes,URRR,ROV,,http://rnd-airport.ru/,http://en.wikipedia.org/wiki/Rostov-on-Don_Airport,"Аэропорт Ростов-на-Дону, Rostov-na-Donu Airport"
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89,EU,RU,RU-KDA,Sochi,yes,URSS,AER,,http://basel.aero/en/sochi/,http://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, Международный Аэропорт Сочи"
26378,USSS,large_airport,Koltsovo Airport,56.743099212646,60.802700042725,764,AS,RU,RU-SVE,Yekaterinburg,yes,USSS,SVX,,http://www.koltsovo.ru/en/,http://en.wikipedia.org/wiki/Koltsovo_Airport,
26392,UTTT,large_airport,Tashkent International Airport,41.257900238,69.2811965942,1417,AS,UZ,UZ-TO,Tashkent,yes,UTTT,TAS,,,http://en.wikipedia.org/wiki/Tashkent_International_Airport,
42967,UUBW,large_airport,Zhukovsky International Airport,55.553299,38.150002,377,EU,RU,RU-MOS,Zhukovsky,yes,UUBW,ZIA,,http://zia.aero/,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport,"Аэропорт Раменское, Zhukovsky Air Base, Gromov Flight Research Institute, Лётно-исследовательский институт имени М. М. Громова, ЛИИ"
26394,UUDD,large_airport,Domodedovo International Airport,55.40879821777344,37.90629959106445,588,EU,RU,RU-MOS,Moscow,yes,UUDD,DME,,http://www.domodedovo.ru/en/,http://en.wikipedia.org/wiki/Domodedovo_International_Airport,"MOW, Аэропорт Домоде́дово"
26396,UUEE,large_airport,Sheremetyevo International Airport,55.972599,37.4146,622,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,,http://www.svo.aero/en/,http://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,"MOW, Международный аэропорт Шереметьево, svo, sheremetyevo, moscow"
34969,UUMU,large_airport,Chkalovskiy Airport,55.8783,38.061699,499,EU,RU,RU-MOS,Moscow,no,UUMU,CKL,,,http://en.wikipedia.org/wiki/Chkalovsky_Airport,"Chkalovsky Airport, Аэродром Чкаловский"
26401,UUWW,large_airport,Vnukovo International Airport,55.5914993286,37.2615013123,685,EU,RU,RU-MOS,Moscow,yes,UUWW,VKO,,http://www.vnukovo.ru/eng,http://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, Международный аэропорт Внуково"
26404,UWKD,large_airport,Kazan International Airport,55.606201171875,49.278701782227,411,EU,RU,RU-TA,Kazan,yes,UWKD,KZN,,http://www.kazan.aero/en/,http://en.wikipedia.org/wiki/Kazan_International_Airport,
26411,UWUU,large_airport,Ufa International Airport,54.557498931885,55.874401092529,449,EU,RU,RU-BA,Ufa,yes,UWUU,UFA,,http://www.airportufa.ru/en/,http://en.wikipedia.org/wiki/Ufa_International_Airport,Международный аэропорт Уфа
26412,UWWW,large_airport,Kurumoch International Airport,53.504901885986,50.16429901123,477,EU,RU,RU-SAM,Samara,yes,UWWW,KUF,,http://airport.samara.ru/en/,http://en.wikipedia.org/wiki/Kurumoch_International_Airport,
26434,VABB,large_airport,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,39,AS,IN,IN-MM,Mumbai,yes,VABB,BOM,,http://www.csia.in/,http://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport,"Bombay, Sahar International Airport"
26444,VAGO,large_airport,Dabolim Airport,15.3808002472,73.8313980103,150,AS,IN,IN-GA,Vasco da Gama,yes,VOGO,GOI,,,http://en.wikipedia.org/wiki/Dabolim_Airport,"Goa Airport, Dabolim Navy Airbase, दाबोळी विमानतळ"
26463,VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30,AS,LK,LK-1,Colombo,yes,VCBI,CMB,,http://www.airport.lk/,http://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport"
309579,VCRI,large_airport,Mattala Rajapaksa International Airport,6.284467,81.124128,157,AS,LK,LK-3,,yes,VCRI,HRI,VCRI,http://www.mria.lk/,http://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport,Hambantota International Airport
26475,VDPP,large_airport,Phnom Penh International Airport,11.546600341796875,104.84400177001953,40,AS,KH,KH-8,Phnom Penh,yes,VDPP,PNH,,http://www.cambodia-airports.com/phnompenh/en/,http://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,Pochentong International Airport
26476,VDSR,large_airport,Siem Reap International Airport,13.410699844400002,103.81300354,60,AS,KH,KH-17,Siem Reap,yes,VDSR,REP,,http://www.cambodia-airports.com/siemreap/en,http://en.wikipedia.org/wiki/Siem_Reap_International_Airport,Angkor International Airport
26496,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.654699325561523,88.44670104980469,16,AS,IN,IN-WB,Kolkata,yes,VECC,CCU,,,http://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,"Calcutta, Kolkatta, Dum Dum Air Force Station"
26535,VHHH,large_airport,Chek Lap Kok International Airport,22.3089008331,113.915000916,28,AS,HK,HK-U-A,Hong Kong,yes,VHHH,HKG,,http://www.hongkongairport.com/,http://en.wikipedia.org/wiki/Hong_Kong_International_Airport,"Chek Lap Kok Airport, 赤鱲角機場"
26540,VIAR,large_airport,Sri Guru Ram Dass Jee International Airport,31.7096004486,74.7973022461,756,AS,IN,IN-PB,Amritsar,yes,VIAR,ATQ,,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp,http://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport,Amritsar Air Force Station
26555,VIDP,large_airport,Indira Gandhi International Airport,28.5665,77.103104,777,AS,IN,IN-DL,New Delhi,yes,VIDP,DEL,,http://www.newdelhiairport.in/,http://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,Palam Air Force Station
26589,VMMC,large_airport,Macau International Airport,22.149599,113.592003,20,AS,MO,MO-U-A,Macau,yes,VMMC,MFM,,http://www.macau-airport.gov.mo/en/index.php,http://en.wikipedia.org/wiki/Macau_International_Airport,澳門國際機場
35145,VOBL,large_airport,Kempegowda International Airport,13.1979,77.706299,3000,AS,IN,IN-KA,Bangalore,yes,VOBL,BLR,,http://www.bengaluruairport.com/home/home.jspx,https://en.wikipedia.org/wiki/Kempegowda_International_Airport,
26609,VOCI,large_airport,Cochin International Airport,10.152,76.401901,30,AS,IN,IN-KL,Kochi,yes,VOCI,COK,,http://www.cochin-airport.com/,http://en.wikipedia.org/wiki/Cochin_International_Airport,Cochin
26610,VOCL,large_airport,Calicut International Airport,11.1367998123,75.95529937740001,342,AS,IN,IN-KL,Calicut,yes,VOCL,CCJ,,,http://en.wikipedia.org/wiki/Calicut_International_Airport,
35141,VOHS,large_airport,Rajiv Gandhi International Airport,17.2313175201,78.4298553467,2024,AS,IN,IN-TG,Hyderabad,yes,VOHS,HYD,,http://www.shamshabadairport.com/,http://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,"Shamshabad, Hyderabad"
26618,VOMM,large_airport,Chennai International Airport,12.990005493164062,80.16929626464844,52,AS,IN,IN-TN,Chennai,yes,VOMM,MAA,,,http://en.wikipedia.org/wiki/Chennai_International_Airport,
26629,VOTV,large_airport,Trivandrum International Airport,8.48211956024,76.9200973511,15,AS,IN,IN-KL,Thiruvananthapuram,yes,VOTV,TRV,,,http://en.wikipedia.org/wiki/Trivandrum_International_Airport,"Thiruvananthapuram International Airport, Trivandrum Air Force Station"
26636,VRMM,large_airport,Malé International Airport,4.191830158233643,73.52909851074219,6,AS,MV,MV-MLE,Malé,yes,VRMM,MLE,,http://www.airports.com.mv/,http://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport,
26638,VTBD,large_airport,Don Mueang International Airport,13.9125995636,100.607002258,9,AS,TH,TH-10,Bangkok,yes,VTBD,DMK,,http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en,http://en.wikipedia.org/wiki/Don_Mueang_International_Airport,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base"
28118,VTBS,large_airport,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5,AS,TH,TH-10,Bangkok,yes,VTBS,BKK,,,http://en.wikipedia.org/wiki/Suvarnabhumi_Airport,
26647,VTCC,large_airport,Chiang Mai International Airport,18.766799926799997,98.962600708,1036,AS,TH,TH-50,Chiang Mai,yes,VTCC,CNX,,,http://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,
26674,VTSP,large_airport,Phuket International Airport,8.1132,98.316902,82,AS,TH,TH-83,Phuket,yes,VTSP,HKT,,,http://en.wikipedia.org/wiki/Phuket_International_Airport,
26697,VVDN,large_airport,Da Nang International Airport,16.043899536132812,108.1989974975586,33,AS,VN,VN-60,Da Nang,yes,VVDN,DAD,,,http://en.wikipedia.org/wiki/Da_Nang_International_Airport,"Danang, Cảng Hàng không Quốc tế Đà Nẵng"
26700,VVNB,large_airport,Noi Bai International Airport,21.221200942993164,105.80699920654297,39,AS,VN,VN-15,Hanoi,yes,VVNB,HAN,,,http://en.wikipedia.org/wiki/Noi_Bai_International_Airport,"Noibai Airport, Sân bay Quốc tế Nội Bài"
26708,VVTS,large_airport,Tan Son Nhat International Airport,10.8187999725,106.652000427,33,AS,VN,VN-23,Ho Chi Minh City,yes,VVTS,SGN,,http://www.tsnairport.hochiminhcity.gov.vn/,http://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất"
26727,VYMD,large_airport,Mandalay International Airport,21.702199935913086,95.97789764404297,300,AS,MM,MM-04,Mandalay,yes,VYMD,MDL,,,http://en.wikipedia.org/wiki/Mandalay_International_Airport,
26744,VYYY,large_airport,Yangon International Airport,16.907300949099998,96.1332015991,109,AS,MM,MM-06,Yangon,yes,VYYY,RGN,,http://www.yangonairportonline.com,http://en.wikipedia.org/wiki/Yangon_International_Airport,Rangoon
26745,WAAA,large_airport,Hasanuddin International Airport,-5.061629772186279,119.55400085449219,47,AS,ID,ID-SN,Ujung Pandang-Celebes Island,yes,WAAA,UPG,,,http://en.wikipedia.org/wiki/Hasanuddin_International_Airport,
26751,WADD,large_airport,Ngurah Rai (Bali) International Airport,-8.7481698989868,115.16699981689,14,AS,ID,ID-BA,Denpasar-Bali Island,yes,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,http://en.wikipedia.org/wiki/Ngurah_Rai_Airport,WRRR
26789,WARR,large_airport,Juanda International Airport,-7.3798298835754395,112.78700256347656,9,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,,http://www.juanda-airport.com/,http://en.wikipedia.org/wiki/Juanda_International_Airport,WRSJ
32634,WAXX,large_airport,Dominique Edward Osok Airport,-0.894,131.287,10,AS,ID,ID-PB,Sorong-Papua Island,yes,WASS,SOQ,,,http://en.wikipedia.org/wiki/Dominique_Edward_Osok_Airport,WAXX
26819,WBSB,large_airport,Brunei International Airport,4.944200038909912,114.9280014038086,73,AS,BN,BN-BM,Bandar Seri Begawan,yes,WBSB,BWN,,,http://en.wikipedia.org/wiki/Brunei_International_Airport,
26835,WIII,large_airport,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,34,AS,ID,ID-BT,Jakarta,yes,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,http://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java"
309577,WIMM,large_airport,Kualanamu International Airport,3.642222,98.885278,23,AS,ID,ID-SU,,no,WIMM,KNO,,http://www.kualanamu-airport.co.id/,https://en.wikipedia.org/wiki/Kualanamu_International_Airport,
26874,WMKK,large_airport,Kuala Lumpur International Airport,2.745579957962,101.70999908447,69,AS,MY,MY-14,Kuala Lumpur,yes,WMKK,KUL,,,http://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,KLIA
26887,WSSS,large_airport,Singapore Changi Airport,1.35019,103.994003,22,AS,SG,SG-04,Singapore,yes,WSSS,SIN,,http://www.changiairport.com/,https://en.wikipedia.org/wiki/Singapore_Changi_Airport,
26901,YBBN,large_airport,Brisbane International Airport,-27.384199142456055,153.11700439453125,13,OC,AU,AU-QLD,Brisbane,yes,YBBN,BNE,,,http://en.wikipedia.org/wiki/Brisbane_Airport,
27066,YMML,large_airport,Melbourne International Airport,-37.673302,144.843002,434,OC,AU,AU-VIC,Melbourne,yes,YMML,MEL,,http://melbourneairport.com.au/,http://en.wikipedia.org/wiki/Melbourne_Airport,
27096,YPAD,large_airport,Adelaide International Airport,-34.945,138.531006,20,OC,AU,AU-SA,Adelaide,yes,YPAD,ADL,,,http://en.wikipedia.org/wiki/Adelaide_International_Airport,
27119,YPPH,large_airport,Perth International Airport,-31.94029998779297,115.96700286865234,67,OC,AU,AU-WA,Perth,yes,YPPH,PER,,,http://en.wikipedia.org/wiki/Perth_Airport,
27131,YSCB,large_airport,Canberra International Airport,-35.30690002441406,149.19500732421875,1886,OC,AU,AU-ACT,Canberra,yes,YSCB,CBR,,,http://en.wikipedia.org/wiki/Canberra_International_Airport,RAAF Base Fairbairn
27145,YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21,OC,AU,AU-NSW,Sydney,yes,YSSY,SYD,,http://www.sydneyairport.com.au/,http://en.wikipedia.org/wiki/Kingsford_Smith_International_Airport,RAAF Station Mascot
27188,ZBAA,large_airport,Beijing Capital International Airport,40.080101013183594,116.58499908447266,116,AS,CN,CN-11,Beijing,yes,ZBAA,PEK,,http://en.bcia.com.cn/,http://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,"BJS, Bejing, Peking, Olympics"
27189,ZBHH,large_airport,Baita International Airport,40.851398,111.823997,3556,AS,CN,CN-15,Hohhot,yes,ZBHH,HET,,http://www.hhhtbtjc.com/,http://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,
44093,ZBNY,large_airport,Beijing Nanyuan Airport,39.782798767089844,116.38800048828125,,AS,CN,CN-11,Beijing,yes,ZBNY,NAY,,,http://en.wikipedia.org/wiki/Nanyuan_Airport,
27192,ZBTJ,large_airport,Tianjin Binhai International Airport,39.124401092499994,117.346000671,10,AS,CN,CN-12,Tianjin,yes,ZBTJ,TSN,,,http://en.wikipedia.org/wiki/Tianjin_Binhai_International_Airport,
27193,ZBYN,large_airport,Taiyuan Wusu Airport,37.74689865112305,112.62799835205078,2575,AS,CN,CN-14,Taiyuan,yes,ZBYN,TYN,,,http://en.wikipedia.org/wiki/Taiyuan_Wusu_Airport,
27194,ZGGG,large_airport,Guangzhou Baiyun International Airport,23.39240074157715,113.29900360107422,50,AS,CN,CN-44,Guangzhou,yes,ZGGG,CAN,,http://www.baiyunairport.com/english/index.jsp,http://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,
27195,ZGHA,large_airport,Changsha Huanghua International Airport,28.189199447599997,113.220001221,217,AS,CN,CN-43,Changsha,yes,ZGHA,CSX,,,http://en.wikipedia.org/wiki/Changsha_Huanghua_International_Airport,长沙黄花国际机场
27196,ZGKL,large_airport,Guilin Liangjiang International Airport,25.21809959411621,110.03900146484375,570,AS,CN,CN-45,Guilin City,yes,ZGKL,KWL,,,http://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,
27197,ZGNN,large_airport,Nanning Wuxu Airport,22.608299255371094,108.1719970703125,421,AS,CN,CN-45,Nanning,yes,ZGNN,NNG,,http://www.nnairport.com/,http://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport,"南宁吴圩机场, Nanning Wuxu Air Base"
27198,ZGSZ,large_airport,"Shenzhen Bao'an International Airport",22.639299392700195,113.81099700927734,13,AS,CN,CN-44,Shenzhen,yes,ZGSZ,SZX,,http://eng.szairport.com/,"http://en.wikipedia.org/wiki/Shenzhen_Bao'an_International_Airport","Baoan, Huangtian Airport"
27199,ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.519699096699995,113.841003418,495,AS,CN,CN-41,Zhengzhou,yes,ZHCC,CGO,,,http://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,Xinzheng Airport
